,timestamp,current,voltage,voltage_cell_min,voltage_cell_max,temperature_cell_min,temperature_cell_max,state_of_charge
4229,2023-05-15 16:25:00+00:00,-7.39,210.378,3.279,3.291,29.2,29.92,98.0
4230,2023-05-15 16:30:00+00:00,-14.05,208.279,3.241,3.262,29.22,29.92,94.2
4231,2023-05-15 16:35:00+00:00,-4.2,211.166,3.293,3.303,29.22,29.92,92.0
4232,2023-05-15 16:40:00+00:00,-7.76,210.066,3.273,3.287,29.22,29.92,89.8
4233,2023-05-15 16:45:00+00:00,-10.27,209.184,3.257,3.275,29.22,29.92,87.0
4234,2023-05-15 16:50:00+00:00,-1.74,212.015,3.308,3.315,29.22,29.92,85.0
4235,2023-05-15 16:55:00+00:00,-0.05,212.855,3.323,3.327,29.22,29.92,85.0
4236,2023-05-15 17:00:00+00:00,3.77,214.314,3.346,3.351,29.22,29.92,85.2
4237,2023-05-15 17:05:00+00:00,2.62,214.272,3.346,3.35,29.22,29.92,86.6
4238,2023-05-15 17:10:00+00:00,0.0,213.206,3.33,3.333,29.22,29.92,87.0
4239,2023-05-15 17:15:00+00:00,-0.48,212.99,3.326,3.329,29.22,29.92,87.0
4240,2023-05-15 17:20:00+00:00,-0.53,212.918,3.325,3.328,29.22,29.92,86.4
4241,2023-05-15 17:25:00+00:00,-0.23,213.048,3.327,3.33,29.22,29.92,86.0
4242,2023-05-15 17:30:00+00:00,-0.55,212.94,3.325,3.329,29.22,29.92,86.0
4243,2023-05-15 17:35:00+00:00,-1.6,212.419,3.316,3.321,29.22,29.92,86.0
4244,2023-05-15 17:40:00+00:00,-1.85,212.231,3.312,3.318,29.22,29.92,85.2
4245,2023-05-15 17:45:00+00:00,-6.73,210.51,3.281,3.293,29.22,29.92,84.6
4246,2023-05-15 17:50:00+00:00,-6.61,209.922,3.271,3.285,29.22,29.92,81.6
4247,2023-05-15 17:55:00+00:00,-2.21,211.788,3.304,3.312,29.22,29.92,80.8
4248,2023-05-15 18:00:00+00:00,-3.07,211.429,3.298,3.307,29.22,29.92,79.8
4249,2023-05-15 18:05:00+00:00,-3.07,211.354,3.296,3.306,29.22,29.92,78.8
4250,2023-05-15 18:10:00+00:00,-2.3,211.686,3.302,3.31,29.22,29.92,78.0
4251,2023-05-15 18:15:00+00:00,-2.1,211.782,3.304,3.312,29.22,29.92,77.2
4252,2023-05-15 18:20:00+00:00,-1.888,211.873,3.306,3.313,29.22,29.92,76.75
4253,2023-05-15 18:25:00+00:00,-2.1,211.748,3.304,3.311,29.22,29.92,76.0
4254,2023-05-15 18:30:00+00:00,-2.06,211.724,3.303,3.311,29.22,29.92,75.2
4255,2023-05-15 18:35:00+00:00,-2.45,211.481,3.299,3.307,29.22,29.92,74.6
4256,2023-05-15 18:40:00+00:00,-2.63,211.276,3.295,3.304,29.22,29.92,73.8
4257,2023-05-15 18:45:00+00:00,-2.62,211.188,3.294,3.303,29.22,29.92,73.0
4258,2023-05-15 18:50:00+00:00,-1.55,211.654,3.302,3.31,29.22,29.92,72.0
4259,2023-05-15 18:55:00+00:00,-1.99,211.502,3.299,3.308,29.2,29.92,71.8
4260,2023-05-15 19:00:00+00:00,-2.08,211.345,3.297,3.305,29.2,29.92,71.0
4261,2023-05-15 19:05:00+00:00,-2.39,211.021,3.291,3.301,29.18,29.92,70.2
4262,2023-05-15 19:10:00+00:00,-2.32,210.92,3.29,3.299,29.2,29.92,69.6
4263,2023-05-15 19:15:00+00:00,-2.22,210.827,3.288,3.297,29.22,29.92,69.0
4264,2023-05-15 19:20:00+00:00,-2.2,210.704,3.286,3.295,29.22,29.92,68.0
4265,2023-05-15 19:25:00+00:00,-2.09,210.591,3.285,3.294,29.18,29.92,67.4
4266,2023-05-15 19:30:00+00:00,-1.95,210.531,3.284,3.293,29.14,29.92,66.8
4267,2023-05-15 19:35:00+00:00,-2.28,210.248,3.28,3.288,29.2,29.92,66.0
4268,2023-05-15 19:40:00+00:00,-2.52,209.887,3.274,3.282,29.2,29.86,65.2
4269,2023-05-15 19:45:00+00:00,-2.55,209.702,3.271,3.28,29.2,29.82,64.6
4270,2023-05-15 19:50:00+00:00,-2.42,209.606,3.27,3.278,29.16,29.82,63.8
4271,2023-05-15 19:55:00+00:00,-2.12,209.664,3.271,3.278,29.2,29.82,63.0
4272,2023-05-15 20:00:00+00:00,-2.5,209.402,3.267,3.274,29.2,29.82,62.2
4273,2023-05-15 20:05:00+00:00,-2.1,209.494,3.269,3.276,29.16,29.82,61.4
4274,2023-05-15 20:10:00+00:00,-1.92,209.538,3.27,3.276,29.16,29.82,61.0
4275,2023-05-15 20:15:00+00:00,-1.58,209.651,3.271,3.278,29.16,29.82,60.0
4276,2023-05-15 20:20:00+00:00,-1.57,209.687,3.272,3.278,29.18,29.82,60.0
4277,2023-05-15 20:25:00+00:00,-2.17,209.333,3.266,3.273,29.14,29.82,59.0
4278,2023-05-15 20:30:00+00:00,-2.13,209.278,3.265,3.272,29.14,29.82,58.4
4279,2023-05-15 20:35:00+00:00,-1.97,209.317,3.266,3.273,29.14,29.82,57.8
4280,2023-05-15 20:40:00+00:00,-2.43,209.086,3.262,3.27,29.14,29.82,57.0
4281,2023-05-15 20:45:00+00:00,-2.41,209.013,3.261,3.269,29.12,29.82,56.2
4282,2023-05-15 20:50:00+00:00,-2.78,208.831,3.258,3.266,29.12,29.82,55.4
4283,2023-05-15 20:55:00+00:00,-2.48,208.908,3.259,3.267,29.12,29.82,54.6
4284,2023-05-15 21:00:00+00:00,-1.98,209.138,3.263,3.27,29.12,29.82,54.0
4285,2023-05-15 21:05:00+00:00,-1.9,209.187,3.264,3.271,29.12,29.82,53.0
4286,2023-05-15 21:10:00+00:00,-1.9,209.17,3.264,3.271,29.12,29.82,52.5
4287,2023-05-15 21:15:00+00:00,-1.9,209.152,3.264,3.271,29.12,29.78,52.0
4288,2023-05-15 21:20:00+00:00,-1.9,209.129,3.264,3.27,29.12,29.72,51.2
4289,2023-05-15 21:25:00+00:00,-1.95,209.09,3.263,3.27,29.12,29.72,50.8
4290,2023-05-15 21:30:00+00:00,-2.18,208.942,3.26,3.267,29.12,29.72,50.0
4291,2023-05-15 21:35:00+00:00,-2.2,208.899,3.26,3.267,29.12,29.72,49.2
4292,2023-05-15 21:40:00+00:00,-2.46,208.752,3.257,3.265,29.12,29.72,48.6
4293,2023-05-15 21:45:00+00:00,-2.56,208.63,3.255,3.263,29.06,29.72,47.8
4294,2023-05-15 21:50:00+00:00,-2.83,208.498,3.253,3.261,29.12,29.72,47.0
4295,2023-05-15 21:55:00+00:00,-2.26,208.692,3.256,3.264,29.1,29.72,46.0
4296,2023-05-15 22:00:00+00:00,-1.9,208.922,3.26,3.267,29.1,29.72,45.4
4297,2023-05-15 22:05:00+00:00,-1.9,208.912,3.26,3.267,29.06,29.72,45.0
4298,2023-05-15 22:10:00+00:00,-1.9,208.897,3.26,3.267,29.095,29.72,44.0
4299,2023-05-15 22:15:00+00:00,-1.9,208.876,3.259,3.267,29.08,29.72,43.6
4300,2023-05-15 22:20:00+00:00,-1.88,208.867,3.259,3.266,29.08,29.72,43.0
4301,2023-05-15 22:25:00+00:00,-1.9,208.836,3.259,3.266,29.04,29.72,42.2
4302,2023-05-15 22:30:00+00:00,-1.78,208.869,3.259,3.267,29.1,29.72,42.0
4303,2023-05-15 22:35:00+00:00,-1.5,209.024,3.262,3.269,29.04,29.72,41.0
4304,2023-05-15 22:40:00+00:00,-1.71,208.881,3.26,3.267,29.08,29.72,40.8
4305,2023-05-15 22:45:00+00:00,-2.12,208.569,3.254,3.262,29.02,29.72,40.0
4306,2023-05-15 22:50:00+00:00,-1.89,208.662,3.256,3.264,29.1,29.72,39.4
4307,2023-05-15 22:55:00+00:00,-1.95,208.622,3.255,3.263,29.045,29.72,39.0
4308,2023-05-15 23:00:00+00:00,-1.79,208.643,3.256,3.263,29.04,29.72,38.0
4309,2023-05-15 23:05:00+00:00,-1.575,208.784,3.258,3.265,29.045,29.72,37.75
4310,2023-05-15 23:10:00+00:00,-1.025,209.088,3.263,3.27,29.07,29.72,37.0
4311,2023-05-15 23:15:00+00:00,-1.19,209.083,3.263,3.27,29.02,29.62,37.0
4312,2023-05-15 23:20:00+00:00,-1.25,208.974,3.261,3.268,29.06,29.62,36.4
4313,2023-05-15 23:25:00+00:00,-1.25,208.946,3.261,3.268,29.02,29.62,36.0
4314,2023-05-15 23:30:00+00:00,-1.24,208.909,3.26,3.267,29.04,29.62,35.8
4315,2023-05-15 23:35:00+00:00,-1.72,208.563,3.255,3.262,29.02,29.62,35.0
4316,2023-05-15 23:40:00+00:00,-1.62,208.511,3.254,3.261,29.02,29.62,34.6
4317,2023-05-15 23:45:00+00:00,-1.28,208.696,3.257,3.264,29.04,29.62,34.0
4318,2023-05-15 23:50:00+00:00,-1.88,208.282,3.25,3.257,29.02,29.62,33.6
4319,2023-05-15 23:55:00+00:00,-1.82,208.163,3.248,3.256,29.02,29.62,33.0
4320,2023-05-16 00:00:00+00:00,-1.81,208.073,3.247,3.255,29.02,29.62,32.4
4321,2023-05-16 00:05:00+00:00,-1.28,208.347,3.252,3.258,29.02,29.62,32.0
4322,2023-05-16 00:10:00+00:00,-1.275,208.366,3.252,3.258,29.02,29.62,31.25
4323,2023-05-16 00:15:00+00:00,-1.288,208.39,3.253,3.259,29.02,29.62,31.0
4324,2023-05-16 00:20:00+00:00,-1.28,208.296,3.251,3.257,29.02,29.62,30.8
4325,2023-05-16 00:25:00+00:00,-1.48,208.094,3.247,3.254,29.02,29.62,30.0
4326,2023-05-16 00:30:00+00:00,-1.99,207.594,3.239,3.247,29.02,29.62,29.8
4327,2023-05-16 00:35:00+00:00,-1.19,207.94,3.246,3.252,29.02,29.62,29.0
4328,2023-05-16 00:40:00+00:00,-1.34,207.894,3.245,3.251,29.02,29.62,29.0
4329,2023-05-16 00:45:00+00:00,-1.44,207.711,3.242,3.248,29.02,29.62,28.0
4330,2023-05-16 00:50:00+00:00,-1.5,207.582,3.24,3.246,29.02,29.62,28.0
4331,2023-05-16 00:55:00+00:00,-1.8,207.228,3.234,3.241,29.02,29.62,27.0
4332,2023-05-16 01:00:00+00:00,-1.8,207.102,3.232,3.239,29.02,29.62,26.8
4333,2023-05-16 01:05:00+00:00,-1.68,207.045,3.232,3.238,29.02,29.62,26.0
4334,2023-05-16 01:10:00+00:00,-1.2,207.29,3.236,3.241,29.02,29.62,25.8
4335,2023-05-16 01:15:00+00:00,-1.2,207.254,3.236,3.241,29.02,29.62,25.0
4336,2023-05-16 01:20:00+00:00,-1.4,207.081,3.233,3.238,29.02,29.62,25.0
4337,2023-05-16 01:25:00+00:00,-1.66,206.762,3.228,3.233,29.02,29.62,24.0
4338,2023-05-16 01:30:00+00:00,-1.42,206.792,3.228,3.233,29.02,29.62,24.0
4339,2023-05-16 01:35:00+00:00,-1.5,206.704,3.227,3.232,29.02,29.62,23.0
4340,2023-05-16 01:40:00+00:00,-1.5,206.605,3.225,3.231,29.02,29.62,23.0
4341,2023-05-16 01:45:00+00:00,-1.4,206.565,3.224,3.23,29.02,29.62,22.0
4342,2023-05-16 01:50:00+00:00,-1.217,206.654,3.226,3.231,29.02,29.62,22.0
4343,2023-05-16 01:55:00+00:00,-1.6,206.345,3.221,3.227,29.02,29.62,21.4
4344,2023-05-16 02:00:00+00:00,-1.09,206.514,3.224,3.229,29.02,29.62,21.0
4345,2023-05-16 02:05:00+00:00,-1.66,206.149,3.218,3.224,29.02,29.62,20.4
4346,2023-05-16 02:10:00+00:00,-2.19,205.619,3.209,3.215,29.04,29.62,20.0
4347,2023-05-16 02:15:00+00:00,-1.79,205.667,3.21,3.216,29.02,29.62,19.0
4348,2023-05-16 02:20:00+00:00,-1.65,205.716,3.21,3.217,29.02,29.62,18.8
4349,2023-05-16 02:25:00+00:00,-1.33,205.83,3.212,3.219,29.02,29.62,18.0
4350,2023-05-16 02:30:00+00:00,-1.21,205.877,3.213,3.22,29.02,29.62,18.0
4351,2023-05-16 02:35:00+00:00,-1.2,205.79,3.212,3.218,29.06,29.62,17.0
4352,2023-05-16 02:40:00+00:00,-1.32,205.627,3.209,3.216,29.02,29.62,17.0
4353,2023-05-16 02:45:00+00:00,-1.5,205.353,3.205,3.211,29.02,29.62,16.4
4354,2023-05-16 02:50:00+00:00,-1.49,205.205,3.202,3.209,29.06,29.66,16.0
4355,2023-05-16 02:55:00+00:00,-1.33,205.18,3.202,3.208,29.02,29.72,15.4
4356,2023-05-16 03:00:00+00:00,-1.83,204.674,3.193,3.201,29.02,29.72,15.0
4357,2023-05-16 03:05:00+00:00,-1.8,204.478,3.191,3.198,29.04,29.72,14.2
4358,2023-05-16 03:10:00+00:00,-2.11,204.075,3.184,3.192,29.04,29.72,13.8
4359,2023-05-16 03:15:00+00:00,-1.66,204.132,3.185,3.192,29.04,29.72,13.0
4360,2023-05-16 03:20:00+00:00,-1.32,204.262,3.187,3.194,29.06,29.72,12.8
4361,2023-05-16 03:25:00+00:00,-0.72,204.642,3.194,3.201,29.04,29.72,12.0
4362,2023-05-16 03:30:00+00:00,-1.87,203.806,3.18,3.187,29.06,29.72,12.0
4363,2023-05-16 03:35:00+00:00,-1.81,203.282,3.172,3.179,29.1,29.72,11.0
4364,2023-05-16 03:40:00+00:00,-1.16,203.645,3.178,3.185,29.06,29.72,10.8
4365,2023-05-16 03:45:00+00:00,0.0,204.663,3.196,3.201,29.06,29.72,10.0
4366,2023-05-16 03:50:00+00:00,0.0,204.948,3.2,3.205,29.08,29.72,10.0
4367,2023-05-16 03:55:00+00:00,0.0,205.08,3.202,3.207,29.06,29.72,10.0
4368,2023-05-16 04:00:00+00:00,0.0,205.162,3.204,3.208,29.045,29.72,10.0
4369,2023-05-16 04:05:00+00:00,0.0,205.212,3.204,3.209,29.07,29.72,10.0
4370,2023-05-16 04:10:00+00:00,0.0,205.246,3.205,3.21,29.02,29.72,10.0
4371,2023-05-16 04:15:00+00:00,0.7,205.874,3.214,3.22,29.06,29.72,10.4
4372,2023-05-16 04:20:00+00:00,1.3,206.922,3.229,3.237,29.04,29.68,11.0
4373,2023-05-16 04:25:00+00:00,1.54,207.699,3.241,3.25,29.04,29.62,11.0
4374,2023-05-16 04:30:00+00:00,-0.2,206.265,3.218,3.227,29.04,29.62,11.2
4375,2023-05-16 04:35:00+00:00,2.2,208.191,3.247,3.258,29.06,29.62,11.6
4376,2023-05-16 04:40:00+00:00,2.57,209.3,3.265,3.275,29.04,29.62,12.4
4377,2023-05-16 04:45:00+00:00,3.6,210.422,3.281,3.293,29.04,29.62,13.4
4378,2023-05-16 04:50:00+00:00,3.72,211.048,3.29,3.303,29.04,29.62,14.6
4379,2023-05-16 04:55:00+00:00,2.55,210.894,3.289,3.3,29.02,29.62,15.6
4380,2023-05-16 05:00:00+00:00,2.0,210.82,3.288,3.299,29.04,29.62,16.0
4381,2023-05-16 05:05:00+00:00,2.41,211.192,3.294,3.304,29.02,29.62,17.0
4382,2023-05-16 05:10:00+00:00,3.54,212.058,3.306,3.318,29.02,29.62,17.8
4383,2023-05-16 05:15:00+00:00,5.32,213.224,3.323,3.337,29.04,29.62,19.4
4384,2023-05-16 05:20:00+00:00,5.74,213.897,3.333,3.348,29.04,29.62,21.0
4385,2023-05-16 05:25:00+00:00,3.84,213.638,3.331,3.343,29.02,29.62,22.6
4386,2023-05-16 05:30:00+00:00,7.07,215.005,3.351,3.364,29.1,29.62,24.6
4387,2023-05-16 05:35:00+00:00,6.98,215.14,3.355,3.366,29.02,29.64,26.8
4388,2023-05-16 05:40:00+00:00,8.32,215.664,3.363,3.375,29.04,29.72,29.2
4389,2023-05-16 05:45:00+00:00,8.12,215.617,3.362,3.375,29.08,29.72,31.8
4390,2023-05-16 05:50:00+00:00,8.24,215.663,3.363,3.375,29.08,29.72,34.2
4391,2023-05-16 05:55:00+00:00,7.72,215.502,3.361,3.373,29.12,29.72,36.8
4392,2023-05-16 06:00:00+00:00,8.19,215.689,3.363,3.377,29.12,29.74,39.2
4393,2023-05-16 06:05:00+00:00,8.59,215.943,3.367,3.382,29.12,29.82,42.0
4394,2023-05-16 06:10:00+00:00,7.94,215.743,3.364,3.379,29.2,29.82,44.6
4395,2023-05-16 06:15:00+00:00,10.91,216.981,3.382,3.4,29.16,29.82,47.4
4396,2023-05-16 06:20:00+00:00,11.63,217.463,3.39,3.407,29.22,29.9,51.0
4397,2023-05-16 06:25:00+00:00,11.48,217.574,3.393,3.408,29.24,29.92,54.6
4398,2023-05-16 06:30:00+00:00,11.73,217.821,3.397,3.411,29.22,29.94,58.4
4399,2023-05-16 06:35:00+00:00,9.83,217.346,3.391,3.403,29.28,30.02,62.0
4400,2023-05-16 06:40:00+00:00,7.97,216.762,3.383,3.393,29.3,30.02,64.2
4401,2023-05-16 06:45:00+00:00,10.79,217.915,3.4,3.413,29.32,30.02,67.4
4402,2023-05-16 06:50:00+00:00,10.51,217.973,3.401,3.415,29.32,30.04,70.6
4403,2023-05-16 06:55:00+00:00,10.72,218.212,3.404,3.42,29.32,30.12,74.0
4404,2023-05-16 07:00:00+00:00,10.43,218.29,3.406,3.421,29.34,30.12,77.4
4405,2023-05-16 07:05:00+00:00,11.68,218.966,3.416,3.434,29.36,30.12,80.6
4406,2023-05-16 07:10:00+00:00,14.68,220.454,3.437,3.462,29.42,30.14,85.0
4407,2023-05-16 07:15:00+00:00,14.66,221.261,3.449,3.476,29.42,30.22,89.8
4408,2023-05-16 07:20:00+00:00,7.85,219.507,3.423,3.444,29.46,30.22,93.2
4409,2023-05-16 07:25:00+00:00,6.2,220.009,3.43,3.453,29.48,30.22,95.4
4410,2023-05-16 07:30:00+00:00,4.44,222.274,3.457,3.497,29.46,30.32,97.2
4411,2023-05-16 07:35:00+00:00,0.36,218.378,3.399,3.429,29.48,30.32,99.8
4412,2023-05-16 07:40:00+00:00,0.0,218.674,3.399,3.435,29.46,30.26,100.0
4413,2023-05-16 07:45:00+00:00,0.36,219.613,3.407,3.456,29.44,30.22,99.8
4414,2023-05-16 07:50:00+00:00,0.0,218.412,3.39,3.433,29.46,30.22,100.0
4415,2023-05-16 07:55:00+00:00,-0.01,217.962,3.384,3.425,29.46,30.22,99.6
4416,2023-05-16 08:00:00+00:00,0.0,221.088,3.416,3.487,29.42,30.22,100.0
4417,2023-05-16 08:05:00+00:00,0.0,218.885,3.392,3.443,29.46,30.22,100.0
4418,2023-05-16 08:10:00+00:00,0.0,217.683,3.379,3.419,29.44,30.22,100.0
4419,2023-05-16 08:15:00+00:00,0.0,218.967,3.391,3.446,29.42,30.22,99.8
4420,2023-05-16 08:20:00+00:00,0.0,220.229,3.405,3.469,29.42,30.22,100.0
4421,2023-05-16 08:25:00+00:00,-0.01,218.874,3.391,3.441,29.42,30.22,100.0
4422,2023-05-16 08:30:00+00:00,-0.01,217.984,3.381,3.425,29.42,30.22,100.0
4423,2023-05-16 08:35:00+00:00,-0.012,217.269,3.372,3.412,29.42,30.22,100.0
4424,2023-05-16 08:40:00+00:00,1.24,220.812,3.41,3.481,29.42,30.2,99.6
4425,2023-05-16 08:45:00+00:00,-0.01,219.779,3.4,3.458,29.42,30.12,100.0
4426,2023-05-16 08:50:00+00:00,-0.01,218.817,3.39,3.439,29.42,30.12,100.0
4427,2023-05-16 08:55:00+00:00,0.0,218.108,3.381,3.427,29.38,30.12,100.0
4428,2023-05-16 09:00:00+00:00,0.0,217.496,3.374,3.416,29.38,30.12,100.0
4429,2023-05-16 09:05:00+00:00,0.0,219.776,3.397,3.462,29.38,30.12,99.8
4430,2023-05-16 09:10:00+00:00,0.0,220.376,3.403,3.474,29.34,30.12,100.0
4431,2023-05-16 09:15:00+00:00,0.0,219.455,3.394,3.457,29.32,30.12,100.0
4432,2023-05-16 09:20:00+00:00,0.0,218.692,3.385,3.442,29.36,30.12,100.0
4433,2023-05-16 09:25:00+00:00,0.0,218.043,3.378,3.43,29.32,30.12,100.0
4434,2023-05-16 09:30:00+00:00,0.0,217.469,3.372,3.419,29.32,30.12,100.0
4435,2023-05-16 09:35:00+00:00,0.0,221.263,3.409,3.494,29.32,30.12,99.8
4436,2023-05-16 09:40:00+00:00,0.0,219.901,3.398,3.464,29.32,30.12,100.0
4437,2023-05-16 09:45:00+00:00,0.0,219.028,3.389,3.448,29.32,30.06,100.0
4438,2023-05-16 09:50:00+00:00,-0.02,218.348,3.382,3.435,29.32,30.02,100.0
4439,2023-05-16 09:55:00+00:00,0.0,217.747,3.375,3.424,29.32,30.02,100.0
4440,2023-05-16 10:00:00+00:00,0.16,219.365,3.391,3.458,29.32,30.02,99.8
4441,2023-05-16 10:05:00+00:00,0.0,220.892,3.407,3.486,29.32,30.02,100.0
4442,2023-05-16 10:10:00+00:00,0.0,219.931,3.397,3.466,29.3,30.02,100.0
4443,2023-05-16 10:15:00+00:00,0.0,219.148,3.389,3.45,29.32,30.02,100.0
4444,2023-05-16 10:20:00+00:00,0.0,218.463,3.382,3.437,29.3,30.02,100.0
4445,2023-05-16 10:25:00+00:00,0.0,217.864,3.375,3.426,29.3,30.02,100.0
4446,2023-05-16 10:30:00+00:00,0.0,219.242,3.388,3.455,29.28,30.02,99.8
4447,2023-05-16 10:35:00+00:00,0.0,220.805,3.404,3.484,29.26,30.02,100.0
4448,2023-05-16 10:40:00+00:00,0.0,219.876,3.395,3.464,29.28,30.02,100.0
4449,2023-05-16 10:45:00+00:00,0.0,219.106,3.387,3.449,29.22,30.02,100.0
4450,2023-05-16 10:50:00+00:00,0.0,218.429,3.38,3.436,29.24,30.02,100.0
4451,2023-05-16 10:55:00+00:00,0.0,217.832,3.374,3.425,29.24,30.02,100.0
4452,2023-05-16 11:00:00+00:00,0.0,219.994,3.395,3.47,29.24,30.02,99.8
4453,2023-05-16 11:05:00+00:00,0.0,220.583,3.402,3.479,29.24,29.94,100.0
4454,2023-05-16 11:10:00+00:00,0.0,219.607,3.393,3.462,29.22,29.92,100.0
4455,2023-05-16 11:15:00+00:00,0.0,218.862,3.386,3.447,29.22,29.92,100.0
4456,2023-05-16 11:20:00+00:00,0.0,218.218,3.379,3.434,29.22,29.92,100.0
4457,2023-05-16 11:25:00+00:00,0.0,217.643,3.373,3.423,29.22,29.92,100.0
4458,2023-05-16 11:30:00+00:00,0.0,220.49,3.401,3.481,29.22,29.92,99.8
4459,2023-05-16 11:35:00+00:00,0.0,220.134,3.398,3.471,29.22,29.92,100.0
4460,2023-05-16 11:40:00+00:00,0.0,219.318,3.39,3.454,29.22,29.92,100.0
4461,2023-05-16 11:45:00+00:00,0.0,218.623,3.383,3.441,29.22,29.92,100.0
4462,2023-05-16 11:50:00+00:00,0.0,218.003,3.376,3.429,29.22,29.92,100.0
4463,2023-05-16 11:55:00+00:00,0.0,218.37,3.379,3.437,29.22,29.92,99.8
4464,2023-05-16 12:00:00+00:00,0.0,220.748,3.403,3.483,29.22,29.92,100.0
4465,2023-05-16 12:05:00+00:00,0.0,219.809,3.394,3.463,29.22,29.92,100.0
4466,2023-05-16 12:10:00+00:00,0.0,219.047,3.386,3.449,29.22,29.92,100.0
4467,2023-05-16 12:15:00+00:00,0.0,218.381,3.38,3.435,29.22,29.92,100.0
4468,2023-05-16 12:20:00+00:00,0.0,217.79,3.373,3.424,29.22,29.92,100.0
4469,2023-05-16 12:25:00+00:00,1.23,220.648,3.403,3.479,29.18,29.92,99.6
4470,2023-05-16 12:30:00+00:00,0.0,220.612,3.401,3.477,29.18,29.92,100.0
4471,2023-05-16 12:35:00+00:00,0.0,219.731,3.393,3.459,29.18,29.92,100.0
4472,2023-05-16 12:40:00+00:00,0.0,218.984,3.385,3.445,29.18,29.92,100.0
4473,2023-05-16 12:45:00+00:00,0.0,218.328,3.378,3.433,29.12,29.92,100.0
4474,2023-05-16 12:50:00+00:00,0.0,217.748,3.373,3.422,29.16,29.84,100.0
4475,2023-05-16 12:55:00+00:00,0.76,221.568,3.409,3.496,29.14,29.82,99.6
4476,2023-05-16 13:00:00+00:00,0.0,220.944,3.404,3.482,29.12,29.82,100.0
4477,2023-05-16 13:05:00+00:00,0.0,219.962,3.394,3.462,29.16,29.82,100.0
4478,2023-05-16 13:10:00+00:00,-0.4,218.199,3.376,3.429,29.12,29.82,99.8
4479,2023-05-16 13:15:00+00:00,-1.05,214.245,3.334,3.356,29.14,29.82,99.0
4480,2023-05-16 13:20:00+00:00,-1.09,212.406,3.315,3.322,29.12,29.82,99.0
4481,2023-05-16 13:25:00+00:00,-1.83,211.808,3.305,3.312,29.12,29.82,98.6
4482,2023-05-16 13:30:00+00:00,-9.61,209.342,3.261,3.276,29.16,29.82,96.8
4483,2023-05-16 13:35:00+00:00,-13.15,208.246,3.241,3.262,29.12,29.82,93.0
4484,2023-05-16 13:40:00+00:00,-7.46,210.084,3.274,3.288,29.2,29.82,90.0
4485,2023-05-16 13:45:00+00:00,-7.31,210.096,3.274,3.288,29.18,29.9,87.8
4486,2023-05-16 13:50:00+00:00,-7.17,210.144,3.274,3.289,29.18,29.92,85.8
4487,2023-05-16 13:55:00+00:00,-3.31,211.527,3.295,3.311,29.18,29.92,84.6
4488,2023-05-16 14:00:00+00:00,-4.75,211.06,3.287,3.305,29.16,29.92,83.4
4489,2023-05-16 14:05:00+00:00,1.89,213.454,3.333,3.337,29.22,29.92,83.0
4490,2023-05-16 14:10:00+00:00,2.5,214.069,3.343,3.347,29.2,29.92,83.4
4491,2023-05-16 14:15:00+00:00,2.79,214.32,3.347,3.351,29.2,29.92,84.4
4492,2023-05-16 14:20:00+00:00,2.75,214.402,3.348,3.352,29.2,29.92,85.2
4493,2023-05-16 14:25:00+00:00,3.66,214.817,3.354,3.359,29.2,29.92,86.2
4494,2023-05-16 14:30:00+00:00,4.38,215.188,3.36,3.365,29.18,29.92,87.4
4495,2023-05-16 14:35:00+00:00,4.97,215.519,3.365,3.371,29.18,29.92,89.0
4496,2023-05-16 14:40:00+00:00,5.61,215.893,3.37,3.377,29.18,29.92,90.6
4497,2023-05-16 14:45:00+00:00,7.35,216.868,3.385,3.394,29.18,29.92,92.8
4498,2023-05-16 14:50:00+00:00,8.45,217.977,3.402,3.412,29.22,29.92,95.2
4499,2023-05-16 14:55:00+00:00,9.32,220.353,3.433,3.457,29.22,29.92,98.0
4500,2023-05-16 15:00:00+00:00,0.18,221.188,3.408,3.491,29.22,29.92,99.8
4501,2023-05-16 15:05:00+00:00,-0.03,218.407,3.379,3.437,29.22,29.92,100.0
4502,2023-05-16 15:10:00+00:00,-2.31,215.472,3.345,3.383,29.22,29.92,99.4
4503,2023-05-16 15:15:00+00:00,-9.27,209.625,3.265,3.28,29.22,29.92,97.2
4504,2023-05-16 15:20:00+00:00,-10.41,209.308,3.26,3.276,29.22,29.92,94.4
4505,2023-05-16 15:25:00+00:00,-9.23,209.639,3.265,3.281,29.22,29.92,91.0
4506,2023-05-16 15:30:00+00:00,-3.83,211.413,3.297,3.306,29.22,29.92,89.2
4507,2023-05-16 15:35:00+00:00,-4.82,211.064,3.291,3.302,29.22,29.92,87.6
4508,2023-05-16 15:40:00+00:00,-5.43,210.78,3.286,3.297,29.22,29.92,86.0
4509,2023-05-16 15:45:00+00:00,-6.79,210.208,3.275,3.289,29.22,29.92,84.2
4510,2023-05-16 15:50:00+00:00,-4.2,211.073,3.292,3.302,29.22,29.92,82.2
4511,2023-05-16 15:55:00+00:00,0.28,213.004,3.326,3.329,29.22,29.92,82.0
4512,2023-05-16 16:00:00+00:00,-0.21,212.842,3.323,3.327,29.22,29.92,82.0
4513,2023-05-16 16:05:00+00:00,-1.58,212.348,3.314,3.32,29.22,29.92,82.0
4514,2023-05-16 16:10:00+00:00,-1.96,212.002,3.308,3.315,29.22,29.92,81.2
4515,2023-05-16 16:15:00+00:00,-1.24,212.352,3.315,3.32,29.22,29.92,80.8
